Timestamp,Algorithm,Dataset,BatchID,RunIndex,MinUtil,mu,DeltaRatio,TotalDBUtil,CumulativeDBSize,tScan(ms),tMining(ms),tTotal(ms),tLayer1(ms),tLayer2(ms),tLayer3(ms),Cand,PrunedL1(SWU),PrunedL2(IAUUB),PrunedL3(MFUUB),TightnessPEAU,TightnessIAUUB,TightnessMFUUB,HAUSP,SHAUS,MemPeak(MB),PoolBorrows,PoolReuses,PoolPeakLive,AudulActive,Status
2026-07-05 00:17:31,Pre-HAUSPM,C8T1S5I8N5K,1,0,0.000200,0.200,0.200,18951306,18852,4,1852,1857,0,0,0,16792668,0,16596308,0,0.000000,0.000000,0.000000,4680,59955,803.62,0,0,0,0,SUCCESS
2026-07-05 00:17:33,Pre-HAUSPM,C8T1S5I8N5K,2,0,0.000200,0.200,0.200,28544670,28278,5,2132,2137,0,0,0,17890707,0,17715854,0,0.000000,0.000000,0.000000,3088,53952,743.54,0,0,0,0,SUCCESS
2026-07-05 00:17:36,Pre-HAUSPM,C8T1S5I8N5K,3,0,0.000200,0.200,0.200,38016389,37704,3,2588,2592,0,0,0,19131261,0,18967121,0,0.000000,0.000000,0.000000,2428,51304,894.63,0,0,0,0,SUCCESS
2026-07-05 00:17:39,Pre-HAUSPM,C8T1S5I8N5K,4,0,0.000200,0.200,0.200,47416411,47133,4,2947,2952,0,0,0,19323837,0,19169868,0,0.000000,0.000000,0.000000,2623,51786,335.33,0,0,0,0,SUCCESS
2026-07-05 00:17:42,Pre-HAUSPM,C8T1S5I8N5K,0,1,0.000200,0.200,0.200,9488004,9426,4,1921,1926,0,0,0,21109469,0,20750611,0,0.000000,0.000000,0.000000,6078,62730,1982.55,0,0,0,0,SUCCESS
2026-07-05 00:17:44,Pre-HAUSPM,C8T1S5I8N5K,1,1,0.000200,0.200,0.200,18951306,18852,4,1748,1753,0,0,0,16792668,0,16596308,0,0.000000,0.000000,0.000000,4680,59955,330.15,0,0,0,0,SUCCESS
2026-07-05 00:17:46,Pre-HAUSPM,C8T1S5I8N5K,2,1,0.000200,0.200,0.200,28544670,28278,5,2195,2201,0,0,0,17890707,0,17715854,0,0.000000,0.000000,0.000000,3088,53952,840.99,0,0,0,0,SUCCESS
2026-07-05 00:17:49,Pre-HAUSPM,C8T1S5I8N5K,3,1,0.000200,0.200,0.200,38016389,37704,4,2583,2587,0,0,0,19131261,0,18967121,0,0.000000,0.000000,0.000000,2428,51304,349.87,0,0,0,0,SUCCESS
2026-07-05 00:17:52,Pre-HAUSPM,C8T1S5I8N5K,4,1,0.000200,0.200,0.200,47416411,47133,3,2937,2941,0,0,0,19323837,0,19169868,0,0.000000,0.000000,0.000000,2623,51786,874.77,0,0,0,0,SUCCESS
2026-07-05 00:17:55,Pre-HAUSPM,C8T1S5I8N5K,0,2,0.000200,0.200,0.200,9488004,9426,5,1918,1923,0,0,0,21109469,0,20750611,0,0.000000,0.000000,0.000000,6078,62730,1989.82,0,0,0,0,SUCCESS
2026-07-05 00:17:57,Pre-HAUSPM,C8T1S5I8N5K,1,2,0.000200,0.200,0.200,18951306,18852,4,1734,1738,0,0,0,16792668,0,16596308,0,0.000000,0.000000,0.000000,4680,59955,497.98,0,0,0,0,SUCCESS
2026-07-05 00:17:59,Pre-HAUSPM,C8T1S5I8N5K,2,2,0.000200,0.200,0.200,28544670,28278,5,2196,2202,0,0,0,17890707,0,17715854,0,0.000000,0.000000,0.000000,3088,53952,957.98,0,0,0,0,SUCCESS
2026-07-05 00:18:02,Pre-HAUSPM,C8T1S5I8N5K,3,2,0.000200,0.200,0.200,38016389,37704,4,2584,2588,0,0,0,19131261,0,18967121,0,0.000000,0.000000,0.000000,2428,51304,493.81,0,0,0,0,SUCCESS
2026-07-05 00:18:05,Pre-HAUSPM,C8T1S5I8N5K,4,2,0.000200,0.200,0.200,47416411,47133,4,2947,2952,0,0,0,19323837,0,19169868,0,0.000000,0.000000,0.000000,2623,51786,694.30,0,0,0,0,SUCCESS
