# run_id=20260904-0745 git=0cefc9f jvm=26.0.1 heap=2g host=ThaiTMs-MacBook-Pro.local tree=MODIFIED(23) cmd=--exp 9 --dataset example --results-dir results-probe --repeats 1 --timeout 5
Timestamp,Algorithm,Dataset,BatchID,RunIndex,MinUtil,mu,DeltaRatio,TotalDBUtil,CumulativeDBSize,tScan(ms),tMining(ms),tTotal(ms),tLayer1(ms),tLayer2(ms),tLayer3(ms),Cand,PrunedL1(SWU),PrunedL2(IAUUB),PrunedL3(MFUUB),TightnessPEAU,TightnessIAUUB,TightnessMFUUB,HAUSP,SHAUS,MemPeak(MB),PoolBorrows,PoolReuses,PoolPeakLive,AudulActive,Status,Recursed,ArmOrder,Schedule,PoolBytes,FlatBytes,EucsBytes,AudulRootBytes,RescanTriggered,BufferUtil,SafetyBound,RunID
2026-09-04 07:45:48,HAUSP-UB[noL2+nopool],example,3,0,0.050000,0.000,0.200,88,4,0,0,0,0,0,0,45,0,0,12,0.000000,0.813010,0.830086,38,0,62.02,41,0,10,4,SUCCESS,38,3,,0,472,56260648,512,,,,20260904-0745
2026-09-04 07:45:48,HAUSP-UB[noL2+nopool],example,4,0,0.050000,0.000,0.200,167,5,0,1,1,0,0,0,149,0,0,51,0.000000,0.829482,0.842249,118,0,62.02,145,0,25,6,SUCCESS,121,3,,0,664,56260648,768,,,,20260904-0745
2026-09-04 07:45:49,HAUSP-UB[noL2],example,0,0,0.050000,0.000,0.200,13,1,7,0,8,0,0,0,7,0,0,0,0.000000,0.692308,0.854396,7,0,61.14,7,1,6,3,SUCCESS,7,4,,0,88,56260648,384,,,,20260904-0745
2026-09-04 07:45:49,HAUSP-UB[noL2],example,1,0,0.050000,0.000,0.200,36,2,0,0,0,0,0,0,18,0,0,1,0.000000,0.784985,0.849692,18,0,62.01,15,11,7,4,SUCCESS,18,4,,256,208,56260648,512,,,,20260904-0745
2026-09-04 07:45:49,HAUSP-UB[noL2],example,2,0,0.050000,0.000,0.200,62,3,0,0,0,0,0,0,29,0,0,5,0.000000,0.824534,0.848441,28,0,62.02,25,24,7,4,SUCCESS,28,4,,768,328,56260648,512,,,,20260904-0745
2026-09-04 07:45:49,HAUSP-UB[noL2],example,3,0,0.050000,0.000,0.200,88,4,0,0,0,0,0,0,45,0,0,12,0.000000,0.813010,0.830086,38,0,62.02,41,38,10,4,SUCCESS,38,4,,896,472,56260648,512,,,,20260904-0745
2026-09-04 07:45:49,HAUSP-UB[noL2],example,4,0,0.050000,0.000,0.200,167,5,0,0,1,0,0,0,149,0,0,51,0.000000,0.829482,0.842249,118,0,62.02,145,130,25,6,SUCCESS,121,4,,1024,664,56260648,768,,,,20260904-0745
2026-09-04 07:45:50,HAUSP-UB,example,0,0,0.050000,0.000,0.200,13,1,6,0,7,0,0,0,7,0,0,0,0.000000,0.692308,0.854396,7,0,61.14,7,1,6,3,SUCCESS,7,5,,0,88,56260648,384,,,,20260904-0745
2026-09-04 07:45:50,HAUSP-UB,example,1,0,0.050000,0.000,0.200,36,2,0,0,0,0,0,0,18,0,0,1,0.000000,0.784985,0.849692,18,0,62.01,15,11,7,4,SUCCESS,18,5,,256,208,56260648,512,,,,20260904-0745
2026-09-04 07:45:50,HAUSP-UB,example,2,0,0.050000,0.000,0.200,62,3,0,0,0,0,0,0,29,0,1,4,0.000000,0.824534,0.848441,28,0,62.02,25,25,6,4,SUCCESS,28,5,,768,328,56260648,512,,,,20260904-0745
2026-09-04 07:45:50,HAUSP-UB,example,3,0,0.050000,0.000,0.200,88,4,0,0,0,0,0,0,45,0,7,5,0.000000,0.813010,0.830086,38,0,62.02,41,39,8,4,SUCCESS,38,5,,768,472,56260648,512,,,,20260904-0745
2026-09-04 07:45:51,HAUSP-UB,example,4,0,0.050000,0.000,0.200,167,5,0,0,1,0,0,0,149,0,28,23,0.000000,0.829482,0.842249,118,0,62.02,145,129,24,6,SUCCESS,121,5,,768,664,56260648,768,,,,20260904-0745
