# run_id=20260904-0745 git=0cefc9f jvm=26.0.1 heap=2g host=ThaiTMs-MacBook-Pro.local tree=MODIFIED(23) cmd=--exp 5 --dataset example --results-dir results-probe --repeats 1 --timeout 5
Timestamp,Algorithm,Dataset,BatchID,RunIndex,MinUtil,mu,DeltaRatio,TotalDBUtil,CumulativeDBSize,tScan(ms),tMining(ms),tTotal(ms),tLayer1(ms),tLayer2(ms),tLayer3(ms),Cand,PrunedL1(SWU),PrunedL2(IAUUB),PrunedL3(MFUUB),TightnessPEAU,TightnessIAUUB,TightnessMFUUB,HAUSP,SHAUS,MemPeak(MB),PoolBorrows,PoolReuses,PoolPeakLive,AudulActive,Status,Recursed,ArmOrder,Schedule,PoolBytes,FlatBytes,EucsBytes,AudulRootBytes,RescanTriggered,BufferUtil,SafetyBound,RunID
2026-09-04 07:45:40,EHAUSM-R,example,0,0,0.100000,0.000,1.000,167,5,2,5,8,0,0,0,75,0,58,0,0.684003,0.000000,0.000000,13,0,7.37,0,0,0,0,SUCCESS,0,0,,,,,,,,,20260904-0745
2026-09-04 07:45:40,HAUSP-UB,example,0,0,0.100000,0.000,1.000,167,5,6,0,7,0,0,0,75,0,55,3,0.000000,0.498723,0.575962,13,0,61.16,75,59,16,6,SUCCESS,20,1,,0,664,56429140,768,,,,20260904-0745
2026-09-04 07:45:40,EHAUSM-R,example,0,0,0.050000,0.000,1.000,167,5,0,2,2,0,0,0,149,0,51,0,0.815157,0.000000,0.000000,118,0,6.07,0,0,0,0,SUCCESS,0,0,,,,,,,,,20260904-0745
2026-09-04 07:45:41,HAUSP-UB,example,0,0,0.050000,0.000,1.000,167,5,2,1,4,0,0,0,149,0,28,23,0.000000,0.829482,0.842249,118,0,61.09,149,121,28,6,SUCCESS,121,1,,0,664,56429140,768,,,,20260904-0745
2026-09-04 07:45:41,EHAUSM-R,example,0,0,0.020000,0.000,1.000,167,5,0,2,2,0,0,0,157,0,8,0,0.819116,0.000000,0.000000,157,0,6.07,0,0,0,0,SUCCESS,0,0,,,,,,,,,20260904-0745
2026-09-04 07:45:41,HAUSP-UB,example,0,0,0.020000,0.000,1.000,167,5,2,1,4,0,0,0,157,0,0,8,0.000000,0.858058,0.867897,157,0,61.08,157,128,29,6,SUCCESS,157,1,,0,664,56429140,768,,,,20260904-0745
