Timestamp,Algorithm,Dataset,BatchID,RunIndex,MinUtil,mu,DeltaRatio,TotalDBUtil,CumulativeDBSize,tScan(ms),tMining(ms),tTotal(ms),tLayer1(ms),tLayer2(ms),tLayer3(ms),Cand,PrunedL1(SWU),PrunedL2(IAUUB),PrunedL3(MFUUB),TightnessPEAU,TightnessIAUUB,TightnessMFUUB,HAUSP,SHAUS,MemPeak(MB),PoolBorrows,PoolReuses,PoolPeakLive,AudulActive,Status,ok
2026-07-01 06:49:34,EHAUSM-I,BIBLE,0,0,0.0004,0.0,1.0,35550162,36369,122,68274,68405,0,0,0,138453874,10561,138102544,0,0.532189,0.0,0.0,48469,0,3757.8,0,0,0,0,SUCCESS,True
2026-07-01 06:50:44,EHAUSM-I,BIBLE,0,1,0.0004,0.0,1.0,35550162,36369,101,69257,69358,0,0,0,138453874,10561,138102544,0,0.532189,0.0,0.0,48469,0,2830.56,0,0,0,0,SUCCESS,True
2026-07-01 06:51:55,EHAUSM-I,BIBLE,0,2,0.0004,0.0,1.0,35550162,36369,67,69592,69660,0,0,0,138453874,10561,138102544,0,0.532189,0.0,0.0,48469,0,5689.87,0,0,0,0,SUCCESS,True
2026-07-01 06:52:17,HAUSP-UB,BIBLE,0,0,0.0004,0.0,1.0,35550162,36369,235,21878,22113,24,700,138,352180,11753,128826864,17061,0.0,0.298656,0.306572,48469,0,431.95,129207008,129190468,16540,13905,SUCCESS,True
2026-07-01 06:52:40,HAUSP-UB,BIBLE,0,1,0.0004,0.0,1.0,35550162,36369,284,21724,22009,8,841,138,352180,11753,128826864,17061,0.0,0.298656,0.306572,48469,0,445.2,129207008,129190468,16540,13905,SUCCESS,True
2026-07-01 06:53:02,HAUSP-UB,BIBLE,0,2,0.0004,0.0,1.0,35550162,36369,211,21591,21802,12,696,139,352180,11753,128826864,17061,0.0,0.298656,0.306572,48469,0,437.36,129207008,129190468,16540,13905,SUCCESS,True
2026-07-01 06:54:25,EHAUSM-I,BIBLE,0,0,0.00035,0.0,1.0,35550162,36369,270,81866,82136,0,0,0,176667321,10265,176205495,0,0.539178,0.0,0.0,64871,0,6396.08,0,0,0,0,SUCCESS,True
2026-07-01 06:55:48,EHAUSM-I,BIBLE,0,1,0.00035,0.0,1.0,35550162,36369,64,81358,81422,0,0,0,176667321,10265,176205495,0,0.539178,0.0,0.0,64871,0,3239.39,0,0,0,0,SUCCESS,True
2026-07-01 06:57:10,EHAUSM-I,BIBLE,0,2,0.00035,0.0,1.0,35550162,36369,64,81623,81688,0,0,0,176667321,10265,176205495,0,0.539178,0.0,0.0,64871,0,4317.6,0,0,0,0,SUCCESS,True
2026-07-01 06:57:36,HAUSP-UB,BIBLE,0,0,0.00035,0.0,1.0,35550162,36369,185,25232,25418,14,898,181,462722,11565,165627374,22492,0.0,0.30348,0.311451,64871,0,450.02,166123257,166106434,16823,13905,SUCCESS,True
2026-07-01 06:58:02,HAUSP-UB,BIBLE,0,1,0.00035,0.0,1.0,35550162,36369,183,25492,25675,11,909,183,462722,11565,165627374,22492,0.0,0.30348,0.311451,64871,0,424.31,166123257,166106434,16823,13905,SUCCESS,True
2026-07-01 06:58:28,HAUSP-UB,BIBLE,0,2,0.00035,0.0,1.0,35550162,36369,178,25348,25526,12,899,182,462722,11565,165627374,22492,0.0,0.30348,0.311451,64871,0,429.95,166123257,166106434,16823,13905,SUCCESS,True
2026-07-01 07:00:08,EHAUSM-I,BIBLE,0,0,0.0003,0.0,1.0,35550162,36369,71,99143,99215,0,0,0,232998888,9946,232363387,0,0.546671,0.0,0.0,91002,0,7182.15,0,0,0,0,SUCCESS,True
2026-07-01 07:01:49,EHAUSM-I,BIBLE,0,1,0.0003,0.0,1.0,35550162,36369,63,99167,99231,0,0,0,232998888,9946,232363387,0,0.546671,0.0,0.0,91002,0,3783.67,0,0,0,0,SUCCESS,True
2026-07-01 07:03:28,EHAUSM-I,BIBLE,0,2,0.0003,0.0,1.0,35550162,36369,62,98467,98530,0,0,0,232998888,9946,232363387,0,0.546671,0.0,0.0,91002,0,7903.84,0,0,0,0,SUCCESS,True
2026-07-01 07:04:00,HAUSP-UB,BIBLE,0,0,0.0003,0.0,1.0,35550162,36369,184,30666,30851,12,1205,249,636489,11312,220227121,30832,0.0,0.308828,0.316861,91002,0,464.29,220904766,220887553,17213,13905,SUCCESS,True
2026-07-01 07:04:31,HAUSP-UB,BIBLE,0,1,0.0003,0.0,1.0,35550162,36369,173,30946,31119,10,1238,250,636489,11312,220227121,30832,0.0,0.308828,0.316861,91002,0,447.85,220904766,220887553,17213,13905,SUCCESS,True
2026-07-01 07:05:02,HAUSP-UB,BIBLE,0,2,0.0003,0.0,1.0,35550162,36369,182,30548,30731,12,1207,251,636489,11312,220227121,30832,0.0,0.308828,0.316861,91002,0,452.25,220904766,220887553,17213,13905,SUCCESS,True
2026-07-01 07:06:02,EHAUSM-I,BMS1_SPMF,0,0,0.0035,0.0,1.0,7229030,59601,39,58850,58890,0,0,0,103110382,133,102437138,0,0.171154,0.0,0.0,93,0,1055.13,0,0,0,0,SUCCESS,True
2026-07-01 07:07:02,EHAUSM-I,BMS1_SPMF,0,1,0.0035,0.0,1.0,7229030,59601,35,58789,58825,0,0,0,103110382,133,102437138,0,0.171154,0.0,0.0,93,0,894.33,0,0,0,0,SUCCESS,True
2026-07-01 07:08:02,EHAUSM-I,BMS1_SPMF,0,2,0.0035,0.0,1.0,7229030,59601,32,59062,59095,0,0,0,103110382,133,102437138,0,0.171154,0.0,0.0,93,0,2028.44,0,0,0,0,SUCCESS,True
2026-07-01 07:08:30,HAUSP-UB,BMS1_SPMF,0,0,0.0035,0.0,1.0,7229030,59601,140,27110,27251,32,625,259,673331,170,101041040,87,0.0,0.039763,0.039814,93,0,71.88,101714541,101713590,951,497,SUCCESS,True
2026-07-01 07:08:57,HAUSP-UB,BMS1_SPMF,0,1,0.0035,0.0,1.0,7229030,59601,30,26955,26986,3,623,260,673331,170,101041040,87,0.0,0.039763,0.039814,93,0,65.17,101714541,101713590,951,497,SUCCESS,True
2026-07-01 07:09:25,HAUSP-UB,BMS1_SPMF,0,2,0.0035,0.0,1.0,7229030,59601,35,26959,26995,4,623,258,673331,170,101041040,87,0.0,0.039763,0.039814,93,0,62.6,101714541,101713590,951,497,SUCCESS,True
